Price,Details,Address,features,Area,Bedrooms,House_type
12000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,650.0,1,Apartment
19500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
40000,3 BHK Apartment,"Pravat Nagar, Moti Nagar, Hyderabad",Semi Furnished,1910.0,3,Apartment
12500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,650.0,1,Apartment
10500,2 BHK Independent House,"ALEAP Industrial Area, Gajularamaram, Hyderabad",Semi Furnished,1159.0,2,Independent
14000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,750.0,1,Apartment
30000,4 BHK Apartment,"BR Hemadurga Towers, Prajay City, Hafeezpet, Hyderabad",Unfurnished,2000.0,4,Apartment
20000,2 BHK Apartment,"BR Hemadurga Towers, Prajay City, Hafeezpet, Hyderabad",Semi Furnished,1150.0,2,Apartment
23000,3 BHK Apartment,"Janapriya Metropolis, Sultan Nagar, Erragadda, Hyderabad",Semi Furnished,1250.0,3,Apartment
12000,2 BHK Independent House,"Pravat Nagar, Moti Nagar, Hyderabad",Unfurnished,550.0,2,Independent
25000,2 BHK Apartment,"Mahan resindey, Mega Hills, Madhapur, Hyderabad",Fully Furnished,1100.0,2,Apartment
22000,3 BHK Apartment,"pranitha pride homes, Prashanth Nagar Colony, Kondapur, Hyderabad",Semi Furnished,1400.0,3,Apartment
24000,2 BHK Apartment,"Nandini Oakridge Residency, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
30000,2 BHK Apartment,"Krichey, Kavuri Hills, Madhapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
36000,3 BHK Apartment,"Prajay City, Hafeezpet, Hyderabad",Semi Furnished,1485.0,3,Apartment
16000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,600.0,1,Apartment
12000,1 BHK Apartment,"Un named , Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,600.0,1,Apartment
12000,1 BHK Apartment,"Sai Ganesh rentals, Whitefields, Kondapur, Hyderabad",Unfurnished,600.0,1,Apartment
16000,2 BHK Independent House,"Prashanth Nagar Colony, Kondapur, Hyderabad",Unfurnished,1150.0,2,Independent
10000,1 BHK Apartment,"Janapriya Nagar, Hafeezpet, Hyderabad",Semi Furnished,1000.0,1,Apartment
36000,3 BHK Apartment,"Whitefields, Kondapur, Hyderabad",Semi Furnished,1900.0,3,Apartment
13000,1 BHK Independent House,"Mega Hills, Madhapur, Hyderabad",Unfurnished,600.0,1,Independent
14000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,800.0,1,Apartment
21000,1 BHK Apartment,"Ayappa residence, Silicon Valley, Madhapur, Hyderabad",Fully Furnished,700.0,1,Apartment
21000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,750.0,1,Apartment
30000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1450.0,2,Apartment
25000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1200.0,2,Apartment
21000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,1100.0,2,Apartment
9000,1 RK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,500.0,1,Apartment
14500,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
45000,3 BHK Apartment,"Silicon Valley, Madhapur, Hyderabad",Semi Furnished,1690.0,3,Apartment
31000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1100.0,2,Apartment
16500,2 BHK Apartment,"Sai Ganesh rental, Whitefields, Kondapur, Hyderabad",Semi Furnished,1000.0,2,Apartment
25000,2 BHK Apartment,"GreenMark Galaxy Apartments, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1275.0,2,Apartment
66000,4 BHK Apartment,"GreenMark Galaxy Apartments, Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,2000.0,4,Apartment
23000,2 BHK Apartment,"Prashanth Nagar Colony, Kondapur, Hyderabad",Semi Furnished,1250.0,2,Apartment
24000,3 BHK Villa,"Swaraj Neelima Greens, Pragathi Enclave, Miyapur, Hyderabad",Semi Furnished,2100.0,3,Villa
15000,1 RK Apartment,"Whitefields, Kondapur, Hyderabad",Fully Furnished,500.0,1,Apartment
23500,3 BHK Apartment,"Sultan Nagar, Erragadda, Hyderabad",Semi Furnished,1500.0,3,Apartment
23000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1400.0,3,Apartment
34000,3 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,1650.0,3,Apartment
11000,1 BHK Apartment,"Sai Ganesh rental, Whitefields, Kondapur, Hyderabad",Unfurnished,600.0,1,Apartment
3000,1 RK Apartment,"venus enclave, Gajularamaram, Hyderabad",Unfurnished,300.0,1,Apartment
7000,1 BHK Apartment,"Venus Encalve, Gajularamaram, Hyderabad",Unfurnished,450.0,1,Apartment
31500,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Fully Furnished,1520.0,3,Apartment
25000,3 BHK Villa,"Neelima Greens, Pragathi Enclave, Miyapur, Hyderabad",Semi Furnished,3000.0,3,Villa
18000,2 BHK Apartment,"Ragavendra colony, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1200.0,2,Apartment
13500,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,600.0,1,Apartment
13000,2 BHK Apartment,"Twin olives, Jaya Prakash Narayan Nagar, Miyapur, Hyderabad",Unfurnished,1117.0,2,Apartment
48000,3 BHK Apartment,"Trend Daffodils, Kothaguda, Hyderabad",Fully Furnished,2100.0,3,Apartment
14000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,500.0,1,Apartment
15000,2 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,650.0,2,Apartment
20000,2 BHK Apartment,"Prabhupadha township, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1000.0,2,Apartment
30000,3 BHK Apartment,"Ayyappa  society, Mega Hills, Madhapur, Hyderabad",Semi Furnished,1800.0,3,Apartment
15000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Semi Furnished,700.0,1,Apartment
40000,3 BHK Apartment,"Madhapur , Mega Hills, Madhapur, Hyderabad",Fully Furnished,2000.0,3,Apartment
9000,2 BHK Apartment,"Prajay City, Hafeezpet, Hyderabad",Unfurnished,650.0,2,Apartment
13000,1 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Unfurnished,600.0,1,Apartment
26000,3 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1450.0,3,Apartment
23000,2 BHK Apartment,"Un named , Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,1400.0,2,Apartment
12500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,600.0,1,Apartment
22000,2 BHK Apartment,"Un request , Prashanth Nagar Colony, Kondapur, Hyderabad",Semi Furnished,1300.0,2,Apartment
16000,1 BHK Independent House,"Whitefields, Kondapur, Hyderabad",Semi Furnished,1400.0,1,Independent
10000,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Unfurnished,600.0,1,Apartment
12000,2 BHK Independent House,"Sultan Nagar, Erragadda, Hyderabad",Unfurnished,900.0,2,Independent
14000,2 BHK Apartment,"Prem Nagar, Erragadda, Hyderabad",Fully Furnished,800.0,2,Apartment
13000,2 BHK Apartment,"prajay city apartments, Prajay City, Hafeezpet, Hyderabad",Unfurnished,800.0,2,Apartment
250000,5 BHK Independent House,"Kavuri Hills, Madhapur, Hyderabad",Semi Furnished,6000.0,5,Independent
8000,1 BHK Apartment,"Pravat Nagar, Moti Nagar, Hyderabad",Semi Furnished,550.0,1,Apartment
32000,2 BHK Apartment,"Hitech garden, Sri Sai Nagar, Madhapur, Hyderabad",Fully Furnished,1250.0,2,Apartment
80000,4 BHK Apartment,"Kothaguda, Hyderabad",Unfurnished,3500.0,4,Apartment
40000,2 BHK Apartment,"Prestige Ivy League, Kothaguda, Hyderabad",Semi Furnished,1334.0,2,Apartment
60000,3 BHK Apartment,"Ivy League, Kothaguda, Hyderabad",Semi Furnished,1738.0,3,Apartment
45000,2 BHK Apartment,"Ivy League, Kothaguda, Hyderabad",Semi Furnished,1355.0,2,Apartment
42000,2 BHK Apartment,"Prestige Ivy League, Kothaguda, Hyderabad",Semi Furnished,1346.0,2,Apartment
55000,3 BHK Apartment,"Prestige Ivy League, Kothaguda, Hyderabad",Semi Furnished,1738.0,3,Apartment
60000,3 BHK Apartment,"Prestige Ivy League, Kothaguda, Hyderabad",Semi Furnished,2050.0,3,Apartment
60000,3 BHK Apartment,"Prestige Ivy League, Kothaguda, Hyderabad",Fully Furnished,2000.0,3,Apartment
33000,2 BHK Apartment,"Mega Hills, Madhapur, Hyderabad",Fully Furnished,1250.0,2,Apartment
7500,1 RK Apartment,"Ragavendra colony, Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,550.0,1,Apartment
20000,3 BHK Apartment,"Indira Nagar Colony, Miyapur, Hyderabad",Unfurnished,1704.0,3,Apartment
13500,1 BHK Apartment,"Raghavendra Colony, Kondapur, Hyderabad",Semi Furnished,650.0,1,Apartment
22000,2 BHK Apartment,"Prashanth Nagar Colony, Kondapur, Hyderabad",Semi Furnished,1100.0,2,Apartment
13000,1 BHK Apartment,"Un named , Prashanth Nagar Colony, Kondapur, Hyderabad",Semi Furnished,600.0,1,Apartment
24000,2 BHK Apartment,"Sai Ganesh rental, Whitefields, Kondapur, Hyderabad",Semi Furnished,1000.0,2,Apartment
20000,3 BHK Apartment,"Pravat Nagar, Moti Nagar, Hyderabad",Semi Furnished,1450.0,3,Apartment
