Year,Month,District,Mandal,min_temp,max_temp
2017,2,Nagarkurnool,Balmoor,15.5,33.4
2017,3,Nagarkurnool,Balmoor,21.0,36.6
2017,4,Nagarkurnool,Balmoor,25.2,39.0
2017,5,Nagarkurnool,Balmoor,26.8,39.0
2017,6,Nagarkurnool,Balmoor,24.5,33.1
2017,7,Nagarkurnool,Balmoor,23.7,31.5
2017,8,Nagarkurnool,Balmoor,23.3,30.6
2017,9,Nagarkurnool,Balmoor,22.8,30.8
2017,10,Nagarkurnool,Balmoor,21.5,32.3
2017,11,Nagarkurnool,Balmoor,18.8,31.9
2017,12,Nagarkurnool,Balmoor,15.4,31.1
2018,1,Nagarkurnool,Balmoor,16.0,31.3
2018,2,Nagarkurnool,Balmoor,16.7,33.5
2018,3,Nagarkurnool,Balmoor,20.5,37.1
2018,4,Nagarkurnool,Balmoor,25.4,39.0
2018,5,Nagarkurnool,Balmoor,26.8,39.7
2018,6,Nagarkurnool,Balmoor,24.3,33.9
2018,7,Nagarkurnool,Balmoor,23.7,31.0
2018,8,Nagarkurnool,Balmoor,23.1,29.7
2018,9,Nagarkurnool,Balmoor,22.4,32.1
2018,10,Nagarkurnool,Balmoor,19.9,32.7
2018,11,Nagarkurnool,Balmoor,18.1,31.5
2018,12,Nagarkurnool,Balmoor,17.3,28.8
2019,4,Nagarkurnool,Balmoor,24.4,38.5
2019,5,Nagarkurnool,Balmoor,27.6,39.4
2019,6,Nagarkurnool,Balmoor,26.2,36.1
2019,7,Nagarkurnool,Balmoor,24.0,31.8
2019,8,Nagarkurnool,Balmoor,23.5,30.4
2019,9,Nagarkurnool,Balmoor,23.2,29.8
2019,10,Nagarkurnool,Balmoor,22.4,31.0
2019,11,Nagarkurnool,Balmoor,18.8,30.8
2019,12,Nagarkurnool,Balmoor,16.4,29.2
2013,6,Hyderabad,Bandlaguda,23.9,32.8
2013,7,Hyderabad,Bandlaguda,22.8,28.7
2013,8,Hyderabad,Bandlaguda,22.7,29.4
2013,9,Hyderabad,Bandlaguda,22.4,31.8
2013,10,Hyderabad,Bandlaguda,22.6,30.7
2013,11,Hyderabad,Bandlaguda,19.9,29.9
2013,12,Hyderabad,Bandlaguda,16.2,28.6
2014,1,Hyderabad,Bandlaguda,18.7,28.9
2014,2,Hyderabad,Bandlaguda,18.9,31.5
2014,3,Hyderabad,Bandlaguda,22.4,33.9
2014,4,Hyderabad,Bandlaguda,26.1,39.0
2014,5,Hyderabad,Bandlaguda,26.4,39.1
2014,6,Hyderabad,Bandlaguda,26.3,37.3
2014,7,Hyderabad,Bandlaguda,24.0,31.7
2014,8,Hyderabad,Bandlaguda,23.9,32.1
2014,9,Hyderabad,Bandlaguda,23.4,31.3
2014,10,Hyderabad,Bandlaguda,22.7,32.5
2014,11,Hyderabad,Bandlaguda,20.2,31.2
2014,12,Hyderabad,Bandlaguda,17.7,29.3
2015,1,Hyderabad,Bandlaguda,17.4,29.5
2015,2,Hyderabad,Bandlaguda,19.2,32.9
2015,3,Hyderabad,Bandlaguda,22.8,35.0
2015,4,Hyderabad,Bandlaguda,24.7,37.2
2015,5,Hyderabad,Bandlaguda,27.9,40.5
2015,6,Hyderabad,Bandlaguda,24.9,35.2
2015,7,Hyderabad,Bandlaguda,25.0,33.9
2015,8,Hyderabad,Bandlaguda,23.9,31.9
2015,9,Hyderabad,Bandlaguda,23.8,32.4
2015,10,Hyderabad,Bandlaguda,22.9,33.5
2015,11,Hyderabad,Bandlaguda,21.7,31.4
2015,12,Hyderabad,Bandlaguda,20.1,31.9
2016,1,Hyderabad,Bandlaguda,18.6,31.3
2016,2,Hyderabad,Bandlaguda,22.0,35.5
2016,3,Hyderabad,Bandlaguda,24.8,38.1
2016,4,Hyderabad,Bandlaguda,28.3,41.6
2016,5,Hyderabad,Bandlaguda,26.3,39.8
2016,6,Hyderabad,Bandlaguda,24.6,33.6
2016,7,Hyderabad,Bandlaguda,23.4,30.5
2016,8,Hyderabad,Bandlaguda,23.8,31.0
2016,9,Hyderabad,Bandlaguda,22.8,29.0
2016,10,Hyderabad,Bandlaguda,21.7,31.3
2016,11,Hyderabad,Bandlaguda,18.2,31.1
2016,12,Hyderabad,Bandlaguda,17.2,29.8
2017,1,Hyderabad,Bandlaguda,17.6,30.1
2017,2,Hyderabad,Bandlaguda,19.6,33.6
2017,3,Hyderabad,Bandlaguda,23.0,36.1
2017,4,Hyderabad,Bandlaguda,26.5,39.2
2017,5,Hyderabad,Bandlaguda,27.8,39.5
2017,6,Hyderabad,Bandlaguda,23.9,33.1
2017,7,Hyderabad,Bandlaguda,23.8,32.7
2017,8,Hyderabad,Bandlaguda,23.6,31.7
2017,9,Hyderabad,Bandlaguda,23.7,33.3
2017,10,Hyderabad,Bandlaguda,22.3,33.7
2017,11,Hyderabad,Bandlaguda,20.0,33.2
2017,12,Hyderabad,Bandlaguda,17.0,31.4
2018,1,Hyderabad,Bandlaguda,18.7,31.8
2018,2,Hyderabad,Bandlaguda,20.1,34.0
2018,3,Hyderabad,Bandlaguda,25.0,37.1
2018,4,Hyderabad,Bandlaguda,26.1,39.1
2018,5,Hyderabad,Bandlaguda,28.6,41.1
2018,6,Hyderabad,Bandlaguda,25.1,36.0
2018,7,Hyderabad,Bandlaguda,24.6,32.3
2018,8,Hyderabad,Bandlaguda,24.9,33.0
2018,9,Hyderabad,Bandlaguda,25.9,34.9
2018,10,Hyderabad,Bandlaguda,24.7,34.8
2018,11,Hyderabad,Bandlaguda,24.0,33.8
2018,12,Hyderabad,Bandlaguda,21.7,30.9
2019,4,Hyderabad,Bandlaguda,26.3,38.9
2019,5,Hyderabad,Bandlaguda,29.6,40.7
2019,6,Hyderabad,Bandlaguda,26.7,37.3
2019,7,Hyderabad,Bandlaguda,24.5,32.3
2019,8,Hyderabad,Bandlaguda,24.1,30.6
2019,9,Hyderabad,Bandlaguda,23.3,30.0
2019,10,Hyderabad,Bandlaguda,22.9,30.8
2019,11,Hyderabad,Bandlaguda,21.2,30.6
2019,12,Hyderabad,Bandlaguda,19.1,28.1
2013,6,Kamareddy,Banswada,23.8,32.0
2013,7,Kamareddy,Banswada,22.8,28.7
2013,8,Kamareddy,Banswada,23.2,29.9
2013,9,Kamareddy,Banswada,22.9,32.2
2013,10,Kamareddy,Banswada,21.4,30.8
2013,11,Kamareddy,Banswada,15.8,30.2
2013,12,Kamareddy,Banswada,12.9,29.9
2014,1,Kamareddy,Banswada,16.5,30.5
2014,2,Kamareddy,Banswada,16.9,31.2
2014,3,Kamareddy,Banswada,20.1,33.3
2014,4,Kamareddy,Banswada,22.6,38.5
2014,5,Kamareddy,Banswada,24.7,40.1
2014,6,Kamareddy,Banswada,26.2,38.2
2014,7,Kamareddy,Banswada,24.3,32.8
2014,8,Kamareddy,Banswada,23.5,32.7
2014,9,Kamareddy,Banswada,22.5,31.7
2014,10,Kamareddy,Banswada,20.2,33.9
2014,11,Kamareddy,Banswada,16.2,32.5
2014,12,Kamareddy,Banswada,12.8,30.1
2015,1,Kamareddy,Banswada,14.0,29.8
2015,2,Kamareddy,Banswada,16.5,34.1
2015,3,Kamareddy,Banswada,20.4,35.2
2015,4,Kamareddy,Banswada,23.2,37.8
2015,5,Kamareddy,Banswada,26.1,41.6
2015,6,Kamareddy,Banswada,25.9,35.5
2015,7,Kamareddy,Banswada,24.9,32.6
2015,8,Kamareddy,Banswada,23.7,32.6
2015,9,Kamareddy,Banswada,22.9,35.4
2015,10,Kamareddy,Banswada,20.0,37.1
2015,11,Kamareddy,Banswada,17.3,36.1
2015,12,Kamareddy,Banswada,16.1,34.2
2016,1,Kamareddy,Banswada,15.0,32.9
2016,2,Kamareddy,Banswada,19.7,37.5
2016,3,Kamareddy,Banswada,22.6,40.6
2016,4,Kamareddy,Banswada,26.7,44.1
2016,5,Kamareddy,Banswada,27.8,43.2
2016,6,Kamareddy,Banswada,25.4,36.2
2016,7,Kamareddy,Banswada,23.7,31.1
2016,8,Kamareddy,Banswada,23.3,31.6
2016,9,Kamareddy,Banswada,22.7,30.1
2016,10,Kamareddy,Banswada,19.7,31.8
2016,11,Kamareddy,Banswada,14.4,31.7
2016,12,Kamareddy,Banswada,16.4,30.9
2017,1,Kamareddy,Banswada,19.1,31.2
2017,2,Kamareddy,Banswada,22.4,33.9
2017,3,Kamareddy,Banswada,22.6,36.1
2017,4,Kamareddy,Banswada,23.2,40.0
2017,5,Kamareddy,Banswada,27.2,40.6
2017,6,Kamareddy,Banswada,25.3,35.8
2017,7,Kamareddy,Banswada,24.1,32.2
2017,8,Kamareddy,Banswada,23.8,31.2
2017,9,Kamareddy,Banswada,23.9,33.5
2017,10,Kamareddy,Banswada,21.7,34.2
2017,11,Kamareddy,Banswada,17.1,32.7
2017,12,Kamareddy,Banswada,14.9,31.2
2018,1,Kamareddy,Banswada,15.3,30.3
2018,2,Kamareddy,Banswada,18.2,32.7
2018,3,Kamareddy,Banswada,21.6,36.3
2018,4,Kamareddy,Banswada,24.2,39.4
2018,5,Kamareddy,Banswada,28.3,41.8
2018,6,Kamareddy,Banswada,25.3,35.0
2018,7,Kamareddy,Banswada,24.5,30.5
2018,8,Kamareddy,Banswada,23.8,29.7
2018,9,Kamareddy,Banswada,22.9,31.6
2018,10,Kamareddy,Banswada,20.1,33.7
2018,11,Kamareddy,Banswada,18.0,32.5
2018,12,Kamareddy,Banswada,16.3,28.7
2019,4,Kamareddy,Banswada,25.6,40.8
2019,5,Kamareddy,Banswada,29.1,41.9
2019,6,Kamareddy,Banswada,27.5,38.2
2019,7,Kamareddy,Banswada,24.9,33.2
2019,8,Kamareddy,Banswada,24.1,31.2
2019,9,Kamareddy,Banswada,23.5,30.7
2019,10,Kamareddy,Banswada,22.8,32.2
2019,11,Kamareddy,Banswada,19.8,33.5
2019,12,Kamareddy,Banswada,17.7,30.7
2013,6,Vikarabad,Bantwaram,21.9,31.8
2013,7,Vikarabad,Bantwaram,21.4,27.9
2013,8,Vikarabad,Bantwaram,21.2,28.6
2013,9,Vikarabad,Bantwaram,21.1,30.6
2013,10,Vikarabad,Bantwaram,20.5,30.0
2013,11,Vikarabad,Bantwaram,16.8,30.1
2013,12,Vikarabad,Bantwaram,13.1,28.9
2014,1,Vikarabad,Bantwaram,14.9,30.0
2014,2,Vikarabad,Bantwaram,15.0,32.5
2014,3,Vikarabad,Bantwaram,20.3,34.2
2014,4,Vikarabad,Bantwaram,23.4,38.3
2014,5,Vikarabad,Bantwaram,24.2,38.5
2014,6,Vikarabad,Bantwaram,24.1,36.8
2014,7,Vikarabad,Bantwaram,22.4,30.9
2014,8,Vikarabad,Bantwaram,21.7,31.5
2014,9,Vikarabad,Bantwaram,21.3,30.1
2014,10,Vikarabad,Bantwaram,19.2,32.0
2014,11,Vikarabad,Bantwaram,16.6,30.9
2014,12,Vikarabad,Bantwaram,14.3,29.5
2015,1,Vikarabad,Bantwaram,14.2,30.1
2015,2,Vikarabad,Bantwaram,16.7,33.5
2015,3,Vikarabad,Bantwaram,19.9,34.5
2015,4,Vikarabad,Bantwaram,21.5,37.4
2015,5,Vikarabad,Bantwaram,24.6,40.2
2015,6,Vikarabad,Bantwaram,23.5,34.2
2015,7,Vikarabad,Bantwaram,23.0,32.9
2015,8,Vikarabad,Bantwaram,22.6,31.1
2015,9,Vikarabad,Bantwaram,21.5,31.5
2015,10,Vikarabad,Bantwaram,20.1,34.0
2015,11,Vikarabad,Bantwaram,18.2,32.5
2015,12,Vikarabad,Bantwaram,16.7,32.5
2016,1,Vikarabad,Bantwaram,15.4,31.8
2016,2,Vikarabad,Bantwaram,20.0,35.7
2016,3,Vikarabad,Bantwaram,23.8,38.7
2016,4,Vikarabad,Bantwaram,27.5,41.5
2016,5,Vikarabad,Bantwaram,25.5,39.2
2016,6,Vikarabad,Bantwaram,22.4,32.0
2016,7,Vikarabad,Bantwaram,21.9,29.0
2016,8,Vikarabad,Bantwaram,21.9,30.1
2016,9,Vikarabad,Bantwaram,21.4,28.0
2016,10,Vikarabad,Bantwaram,18.5,30.5
2016,11,Vikarabad,Bantwaram,14.6,31.8
2016,12,Vikarabad,Bantwaram,13.2,30.6
2017,1,Vikarabad,Bantwaram,13.9,30.9
2017,2,Vikarabad,Bantwaram,14.9,34.2
2017,3,Vikarabad,Bantwaram,19.5,36.9
2017,4,Vikarabad,Bantwaram,23.7,40.1
2017,5,Vikarabad,Bantwaram,24.9,39.5
2017,6,Vikarabad,Bantwaram,23.4,33.0
2017,7,Vikarabad,Bantwaram,22.7,31.2
2017,8,Vikarabad,Bantwaram,22.2,29.8
2017,9,Vikarabad,Bantwaram,21.8,30.7
2017,10,Vikarabad,Bantwaram,19.7,31.6
2017,11,Vikarabad,Bantwaram,16.8,32.1
2017,12,Vikarabad,Bantwaram,13.8,31.6
2018,1,Vikarabad,Bantwaram,14.1,32.2
2018,2,Vikarabad,Bantwaram,17.3,32.9
2018,3,Vikarabad,Bantwaram,22.3,36.2
2018,4,Vikarabad,Bantwaram,23.8,37.5
2018,5,Vikarabad,Bantwaram,26.3,40.1
2018,6,Vikarabad,Bantwaram,23.2,33.5
2018,7,Vikarabad,Bantwaram,22.2,29.3
2018,8,Vikarabad,Bantwaram,21.8,28.5
2018,9,Vikarabad,Bantwaram,21.2,31.9
2018,10,Vikarabad,Bantwaram,19.1,33.4
2018,11,Vikarabad,Bantwaram,17.1,33.0
2018,12,Vikarabad,Bantwaram,16.2,29.8
2019,4,Vikarabad,Bantwaram,24.3,38.6
2019,5,Vikarabad,Bantwaram,27.0,40.5
2019,6,Vikarabad,Bantwaram,24.7,35.8
2019,7,Vikarabad,Bantwaram,22.5,30.5
2019,8,Vikarabad,Bantwaram,22.1,29.1
2019,9,Vikarabad,Bantwaram,21.9,29.1
2019,10,Vikarabad,Bantwaram,21.0,30.2
2019,11,Vikarabad,Bantwaram,18.4,31.2
2019,12,Vikarabad,Bantwaram,16.4,29.0
2013,6,Nirmal,Basar,24.0,33.5
2013,7,Nirmal,Basar,23.7,30.3
2013,8,Nirmal,Basar,23.0,29.7
2013,9,Nirmal,Basar,23.0,32.7
2013,10,Nirmal,Basar,21.8,31.2
2013,11,Nirmal,Basar,15.7,29.4
2013,12,Nirmal,Basar,12.1,29.2
2014,1,Nirmal,Basar,15.2,29.5
2014,2,Nirmal,Basar,15.8,31.0
2014,3,Nirmal,Basar,20.0,33.1
2014,4,Nirmal,Basar,22.7,39.0
2014,5,Nirmal,Basar,25.4,40.5
2014,6,Nirmal,Basar,26.9,39.1
2014,7,Nirmal,Basar,24.6,33.4
2014,8,Nirmal,Basar,23.5,33.1
2014,9,Nirmal,Basar,22.6,31.5
2014,10,Nirmal,Basar,20.3,33.2
2014,11,Nirmal,Basar,16.0,32.0
2014,12,Nirmal,Basar,12.2,29.3
2015,1,Nirmal,Basar,12.8,29.4
2015,2,Nirmal,Basar,15.3,33.8
2015,3,Nirmal,Basar,20.2,35.2
2015,4,Nirmal,Basar,22.9,38.5
2015,5,Nirmal,Basar,26.9,42.2
2015,6,Nirmal,Basar,25.4,36.2
2015,7,Nirmal,Basar,25.5,34.7
2015,8,Nirmal,Basar,24.1,31.1
2015,9,Nirmal,Basar,23.1,33.4
2015,10,Nirmal,Basar,20.3,35.5
2015,11,Nirmal,Basar,17.6,33.3
2015,12,Nirmal,Basar,15.9,33.1
2016,1,Nirmal,Basar,14.3,32.1
2016,2,Nirmal,Basar,19.9,36.4
2016,3,Nirmal,Basar,22.8,38.8
2016,4,Nirmal,Basar,27.0,42.7
2016,5,Nirmal,Basar,28.4,42.0
2016,6,Nirmal,Basar,25.6,36.0
2016,7,Nirmal,Basar,24.1,30.0
2016,8,Nirmal,Basar,23.7,31.2
2016,9,Nirmal,Basar,23.3,30.1
2016,10,Nirmal,Basar,20.4,31.3
2016,11,Nirmal,Basar,14.2,30.3
2016,12,Nirmal,Basar,13.2,29.6
2017,1,Nirmal,Basar,14.1,29.2
2017,2,Nirmal,Basar,16.3,33.2
2017,3,Nirmal,Basar,20.1,35.8
2017,4,Nirmal,Basar,24.2,40.0
2017,5,Nirmal,Basar,28.4,41.0
2017,6,Nirmal,Basar,25.6,34.6
2017,7,Nirmal,Basar,24.2,31.9
2017,8,Nirmal,Basar,24.2,31.0
2017,9,Nirmal,Basar,24.0,33.0
2017,10,Nirmal,Basar,21.6,33.3
2017,11,Nirmal,Basar,17.0,31.4
2017,12,Nirmal,Basar,13.5,29.6
2018,1,Nirmal,Basar,12.9,29.7
2018,2,Nirmal,Basar,16.2,32.0
2018,3,Nirmal,Basar,20.1,36.0
2018,4,Nirmal,Basar,24.0,39.0
2018,5,Nirmal,Basar,28.2,41.8
2018,6,Nirmal,Basar,25.4,35.6
2018,7,Nirmal,Basar,24.3,30.8
2018,8,Nirmal,Basar,23.5,29.4
2018,9,Nirmal,Basar,23.3,32.0
2018,10,Nirmal,Basar,20.3,33.3
2018,11,Nirmal,Basar,17.6,32.2
2018,12,Nirmal,Basar,15.8,28.1
2019,4,Nirmal,Basar,24.8,40.0
2019,5,Nirmal,Basar,28.7,42.3
2019,6,Nirmal,Basar,27.9,39.0
2019,7,Nirmal,Basar,24.9,32.9
2019,8,Nirmal,Basar,23.9,30.4
2019,9,Nirmal,Basar,23.7,30.1
2019,10,Nirmal,Basar,22.8,31.3
2019,11,Nirmal,Basar,19.3,30.7
2019,12,Nirmal,Basar,17.6,28.7
2013,6,Vikarabad,Basheerabad,23.6,33.1
2013,7,Vikarabad,Basheerabad,23.0,29.4
2013,8,Vikarabad,Basheerabad,22.8,30.7
2013,9,Vikarabad,Basheerabad,22.5,31.4
2013,10,Vikarabad,Basheerabad,21.8,30.8
2013,11,Vikarabad,Basheerabad,16.4,30.3
2013,12,Vikarabad,Basheerabad,11.5,30.0
2014,1,Vikarabad,Basheerabad,15.1,31.3
2014,2,Vikarabad,Basheerabad,16.5,33.0
2014,3,Vikarabad,Basheerabad,20.2,35.4
2014,4,Vikarabad,Basheerabad,23.7,39.9
2014,5,Vikarabad,Basheerabad,25.3,39.5
2014,6,Vikarabad,Basheerabad,25.4,37.1
2014,7,Vikarabad,Basheerabad,23.9,31.9
2014,8,Vikarabad,Basheerabad,23.0,32.3
2014,9,Vikarabad,Basheerabad,22.7,30.8
2014,10,Vikarabad,Basheerabad,20.3,32.6
2014,11,Vikarabad,Basheerabad,16.5,31.5
2014,12,Vikarabad,Basheerabad,13.3,30.4
2015,1,Vikarabad,Basheerabad,13.8,30.9
2015,2,Vikarabad,Basheerabad,15.3,34.3
2015,3,Vikarabad,Basheerabad,20.4,35.6
2015,4,Vikarabad,Basheerabad,23.0,37.7
2015,5,Vikarabad,Basheerabad,25.9,40.3
2015,6,Vikarabad,Basheerabad,25.1,35.4
2015,7,Vikarabad,Basheerabad,24.5,34.6
2015,8,Vikarabad,Basheerabad,23.6,32.3
2015,9,Vikarabad,Basheerabad,22.7,32.5
2015,10,Vikarabad,Basheerabad,20.2,34.4
2015,11,Vikarabad,Basheerabad,17.9,32.9
2015,12,Vikarabad,Basheerabad,15.8,32.9
2016,1,Vikarabad,Basheerabad,16.2,32.2
2016,2,Vikarabad,Basheerabad,19.9,36.1
2016,3,Vikarabad,Basheerabad,23.2,39.1
2016,4,Vikarabad,Basheerabad,26.9,42.5
2016,5,Vikarabad,Basheerabad,26.6,40.6
2016,6,Vikarabad,Basheerabad,24.3,33.4
2016,7,Vikarabad,Basheerabad,23.4,30.3
2016,8,Vikarabad,Basheerabad,23.3,31.3
2016,9,Vikarabad,Basheerabad,22.8,29.2
2016,10,Vikarabad,Basheerabad,19.6,31.7
2016,11,Vikarabad,Basheerabad,14.5,32.0
2016,12,Vikarabad,Basheerabad,13.4,31.5
2017,1,Vikarabad,Basheerabad,14.3,32.1
2017,2,Vikarabad,Basheerabad,15.5,35.0
2017,3,Vikarabad,Basheerabad,19.8,37.6
2017,4,Vikarabad,Basheerabad,24.4,40.8
2017,5,Vikarabad,Basheerabad,26.5,39.7
2017,6,Vikarabad,Basheerabad,24.9,34.0
2017,7,Vikarabad,Basheerabad,24.6,33.2
2017,8,Vikarabad,Basheerabad,23.9,31.8
2017,9,Vikarabad,Basheerabad,23.3,32.6
2017,10,Vikarabad,Basheerabad,21.3,32.1
2017,11,Vikarabad,Basheerabad,16.4,31.7
2017,12,Vikarabad,Basheerabad,12.9,31.2
2018,1,Vikarabad,Basheerabad,13.3,31.8
2018,2,Vikarabad,Basheerabad,15.2,33.9
2018,3,Vikarabad,Basheerabad,20.4,37.1
2018,4,Vikarabad,Basheerabad,23.2,38.4
2018,5,Vikarabad,Basheerabad,25.9,40.6
2018,6,Vikarabad,Basheerabad,23.7,33.7
2018,7,Vikarabad,Basheerabad,23.2,30.8
2018,8,Vikarabad,Basheerabad,22.7,29.6
2018,9,Vikarabad,Basheerabad,21.9,31.7
2018,10,Vikarabad,Basheerabad,18.8,33.3
2018,11,Vikarabad,Basheerabad,17.0,32.7
2018,12,Vikarabad,Basheerabad,16.2,30.2
2019,4,Vikarabad,Basheerabad,25.2,39.6
2019,5,Vikarabad,Basheerabad,27.7,40.7
2019,6,Vikarabad,Basheerabad,25.1,35.9
2019,7,Vikarabad,Basheerabad,23.7,31.5
2019,8,Vikarabad,Basheerabad,22.9,30.1
2019,9,Vikarabad,Basheerabad,22.8,29.5
2019,10,Vikarabad,Basheerabad,22.4,31.0
2019,11,Vikarabad,Basheerabad,18.8,31.6
2019,12,Vikarabad,Basheerabad,16.8,30.0
2013,6,Mahabubabad,Bayyaram,25.8,35.6
2013,7,Mahabubabad,Bayyaram,23.8,30.7
2013,8,Mahabubabad,Bayyaram,23.8,31.1
2013,9,Mahabubabad,Bayyaram,23.7,34.3
2013,10,Mahabubabad,Bayyaram,23.1,32.5
2013,11,Mahabubabad,Bayyaram,18.9,33.0
2013,12,Mahabubabad,Bayyaram,13.9,32.3
2014,1,Mahabubabad,Bayyaram,17.1,33.0
2014,2,Mahabubabad,Bayyaram,17.6,34.0
2014,3,Mahabubabad,Bayyaram,20.7,37.2
2014,4,Mahabubabad,Bayyaram,24.1,40.7
2014,5,Mahabubabad,Bayyaram,25.4,41.0
2014,6,Mahabubabad,Bayyaram,27.0,39.2
2014,7,Mahabubabad,Bayyaram,24.9,34.4
2014,8,Mahabubabad,Bayyaram,24.6,34.6
2014,9,Mahabubabad,Bayyaram,24.0,33.1
2014,10,Mahabubabad,Bayyaram,22.3,34.6
2014,11,Mahabubabad,Bayyaram,18.8,33.2
2014,12,Mahabubabad,Bayyaram,15.4,32.1
2015,1,Mahabubabad,Bayyaram,14.6,31.9
2015,2,Mahabubabad,Bayyaram,17.7,34.8
2015,3,Mahabubabad,Bayyaram,21.5,37.0
2015,4,Mahabubabad,Bayyaram,23.8,39.0
2015,5,Mahabubabad,Bayyaram,26.8,43.7
2015,6,Mahabubabad,Bayyaram,24.8,34.9
2015,7,Mahabubabad,Bayyaram,25.4,36.6
2015,8,Mahabubabad,Bayyaram,24.7,34.4
2015,9,Mahabubabad,Bayyaram,24.3,34.7
2015,10,Mahabubabad,Bayyaram,22.5,35.9
2015,11,Mahabubabad,Bayyaram,20.4,34.9
2015,12,Mahabubabad,Bayyaram,18.6,35.1
2016,1,Mahabubabad,Bayyaram,17.1,34.4
2016,2,Mahabubabad,Bayyaram,20.4,37.8
2016,3,Mahabubabad,Bayyaram,23.2,39.7
2016,4,Mahabubabad,Bayyaram,25.7,43.3
2016,5,Mahabubabad,Bayyaram,27.1,42.5
2016,6,Mahabubabad,Bayyaram,26.2,37.7
2016,7,Mahabubabad,Bayyaram,25.2,33.3
2016,8,Mahabubabad,Bayyaram,25.9,34.1
2016,9,Mahabubabad,Bayyaram,23.8,31.0
2016,10,Mahabubabad,Bayyaram,21.6,32.9
2016,11,Mahabubabad,Bayyaram,17.2,33.2
2016,12,Mahabubabad,Bayyaram,15.9,32.0
2017,1,Mahabubabad,Bayyaram,15.6,32.1
2017,2,Mahabubabad,Bayyaram,21.0,36.1
2017,3,Mahabubabad,Bayyaram,25.0,38.9
2017,4,Mahabubabad,Bayyaram,28.0,41.8
2017,5,Mahabubabad,Bayyaram,28.9,41.4
2017,6,Mahabubabad,Bayyaram,27.8,37.4
2017,7,Mahabubabad,Bayyaram,26.7,34.2
2017,8,Mahabubabad,Bayyaram,26.7,34.2
2017,9,Mahabubabad,Bayyaram,25.8,36.1
2017,10,Mahabubabad,Bayyaram,23.5,35.5
2017,11,Mahabubabad,Bayyaram,19.2,34.8
2017,12,Mahabubabad,Bayyaram,14.7,34.7
2018,1,Mahabubabad,Bayyaram,15.2,34.7
2018,2,Mahabubabad,Bayyaram,17.0,35.3
2018,3,Mahabubabad,Bayyaram,21.1,37.9
2018,4,Mahabubabad,Bayyaram,25.0,39.2
2018,5,Mahabubabad,Bayyaram,26.9,40.9
2018,6,Mahabubabad,Bayyaram,26.2,36.9
2018,7,Mahabubabad,Bayyaram,25.0,32.4
2018,8,Mahabubabad,Bayyaram,25.0,33.4
2018,9,Mahabubabad,Bayyaram,25.2,35.3
2018,10,Mahabubabad,Bayyaram,23.5,35.9
2018,11,Mahabubabad,Bayyaram,20.4,35.2
2018,12,Mahabubabad,Bayyaram,19.2,31.9
2019,4,Mahabubabad,Bayyaram,24.8,40.6
2019,5,Mahabubabad,Bayyaram,27.9,42.5
2019,6,Mahabubabad,Bayyaram,28.8,40.0
2019,7,Mahabubabad,Bayyaram,26.0,34.8
2019,8,Mahabubabad,Bayyaram,25.7,33.2
2019,9,Mahabubabad,Bayyaram,25.4,33.1
2019,10,Mahabubabad,Bayyaram,24.4,34.2
2019,11,Mahabubabad,Bayyaram,21.8,33.6
2019,12,Mahabubabad,Bayyaram,20.3,31.8
2013,6,Adilabad,Bazarhathnoor,24.2,32.3
2013,7,Adilabad,Bazarhathnoor,23.2,28.2
2013,8,Adilabad,Bazarhathnoor,22.6,28.0
2013,9,Adilabad,Bazarhathnoor,22.7,31.7
2013,10,Adilabad,Bazarhathnoor,21.5,30.6
2013,11,Adilabad,Bazarhathnoor,14.4,29.5
2013,12,Adilabad,Bazarhathnoor,10.0,29.8
2014,1,Adilabad,Bazarhathnoor,13.7,29.9
2014,2,Adilabad,Bazarhathnoor,14.5,31.6
2014,3,Adilabad,Bazarhathnoor,18.6,34.0
2014,4,Adilabad,Bazarhathnoor,22.0,40.1
2014,5,Adilabad,Bazarhathnoor,25.1,40.5
2014,6,Adilabad,Bazarhathnoor,27.4,38.9
2014,7,Adilabad,Bazarhathnoor,24.9,32.8
2014,8,Adilabad,Bazarhathnoor,23.8,32.6
2014,9,Adilabad,Bazarhathnoor,22.4,31.0
2014,10,Adilabad,Bazarhathnoor,19.6,33.0
2014,11,Adilabad,Bazarhathnoor,15.0,31.3
2014,12,Adilabad,Bazarhathnoor,10.6,28.7
2015,1,Adilabad,Bazarhathnoor,11.3,28.6
2015,2,Adilabad,Bazarhathnoor,13.5,33.9
2015,3,Adilabad,Bazarhathnoor,18.8,34.7
2015,4,Adilabad,Bazarhathnoor,21.6,38.3
2015,5,Adilabad,Bazarhathnoor,26.9,41.9
2015,6,Adilabad,Bazarhathnoor,24.8,35.6
2015,7,Adilabad,Bazarhathnoor,26.1,33.9
2015,8,Adilabad,Bazarhathnoor,24.1,30.5
2015,9,Adilabad,Bazarhathnoor,23.0,33.4
2015,10,Adilabad,Bazarhathnoor,18.9,34.3
2015,11,Adilabad,Bazarhathnoor,16.1,32.4
2015,12,Adilabad,Bazarhathnoor,14.3,32.3
2016,1,Adilabad,Bazarhathnoor,11.7,31.7
2016,2,Adilabad,Bazarhathnoor,17.8,36.0
2016,3,Adilabad,Bazarhathnoor,20.9,38.6
2016,4,Adilabad,Bazarhathnoor,24.9,42.6
2016,5,Adilabad,Bazarhathnoor,28.0,42.2
2016,6,Adilabad,Bazarhathnoor,26.1,37.0
